timestamp;tick;open;high;low;close;area_profile_id;area_profile_state;area_price_low;area_price_high;area_price_mid;area_multisensory_coherence;area_attention_need;area_felt_depth;area_overcoupling_risk;sensory_sync;sensory_desync_pressure;visual_hearing_fit;visual_felt_fit;hearing_felt_fit;temporal_visual_fit;multisensory_binding_state;visual_object;visual_label;visual_side;visual_score;hearing_tone;hearing_loudness;hearing_frequency_hz;temporal_score;felt_depth;profile_role
1767689100000000;275;137.69000000;137.76000000;137.40000000;137.60000000;ap_d1a986cb77;coherent_multisensory_area;137.40000000;137.76000000;137.60000000;0.466056;0.321059;0.520220;0.247487;0.772244;0.167298;0.784760;0.938463;0.846297;0.805636;bound_multisensory_area;contact_object;unformed_visual_background;lower_area;0.458683;clear_tone;0.729563;3402.1261;0.264320;0.520220;perception_only
1767689400000000;276;137.60000000;137.83000000;137.52000000;137.75000000;ap_8b4abb5084;coherent_multisensory_area;137.52000000;137.83000000;137.75000000;0.479436;0.332594;0.491682;0.231760;0.735694;0.206182;0.661300;0.978774;0.682526;0.793991;bound_multisensory_area;range_object;unformed_visual_background;lower_area;0.470456;clear_tone;0.923073;4947.9585;0.264447;0.491682;perception_only
1767689700000000;277;137.74000000;137.80000000;137.61000000;137.62000000;ap_f2c49c05c1;coherent_multisensory_area;137.61000000;137.80000000;137.62000000;0.518376;0.365705;0.546289;0.248849;0.738551;0.212751;0.664410;0.975244;0.689166;0.742928;bound_multisensory_area;compression_object;forming_visual_object;lower_area;0.521533;clear_tone;1.000000;6040.3530;0.264461;0.546289;perception_only
1767690000000000;278;137.61000000;137.93000000;137.50000000;137.87000000;ap_d522134191;coherent_multisensory_area;137.50000000;137.93000000;137.87000000;0.464974;0.342936;0.464918;0.248450;0.712164;0.235168;0.605859;0.998798;0.607061;0.800509;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.463716;clear_tone;1.000000;5980.9282;0.264225;0.464918;perception_only
1767690600000000;280;137.83000000;138.04000000;137.80000000;138.04000000;ap_c55499d224;coherent_multisensory_area;137.80000000;138.04000000;138.04000000;0.437178;0.310001;0.413916;0.255184;0.701684;0.255517;0.565291;0.997729;0.563020;0.847688;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.416188;bright_tone;1.000000;6756.9214;0.263875;0.413916;perception_only
1767690900000000;281;138.05000000;138.34000000;138.04000000;138.27000000;ap_f259ef73f2;coherent_multisensory_area;138.04000000;138.34000000;138.27000000;0.410652;0.299441;0.357868;0.235253;0.675424;0.274712;0.541114;0.960559;0.501673;0.865922;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.397309;clear_tone;1.000000;6120.4979;0.263231;0.357868;perception_only
1767693900000000;282;137.78000000;137.80000000;137.64000000;137.80000000;ap_d5026c1ae3;coherent_multisensory_area;137.64000000;137.80000000;137.80000000;0.416939;0.341657;0.388330;0.230898;0.675202;0.260719;0.545422;0.981266;0.526689;0.853683;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.407063;clear_tone;1.000000;5718.5912;0.260746;0.388330;perception_only
1767694800000000;285;137.81000000;137.88000000;137.66000000;137.85000000;ap_b7336f2d73;coherent_multisensory_area;137.66000000;137.88000000;137.85000000;0.388073;0.314158;0.347009;0.222985;0.692335;0.241214;0.585645;0.982696;0.568341;0.898773;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.364313;clear_tone;0.879622;4582.0892;0.263086;0.347009;perception_only
1767700200000000;288;139.64000000;139.70000000;139.35000000;139.40000000;ap_b2de3321f4;coherent_multisensory_area;139.35000000;139.70000000;139.40000000;0.513694;0.346125;0.530491;0.244105;0.736832;0.215609;0.650874;0.975862;0.675012;0.755248;bound_multisensory_area;compression_object;forming_visual_object;upper_area;0.506353;clear_tone;1.000000;6186.7940;0.261601;0.530491;perception_only
1767700500000000;289;139.40000000;139.50000000;139.37000000;139.50000000;ap_e26a62e01e;coherent_multisensory_area;139.37000000;139.50000000;139.50000000;0.538035;0.372889;0.599029;0.267017;0.745137;0.212079;0.688941;0.942552;0.746389;0.721084;bound_multisensory_area;trend_object;forming_visual_object;upper_area;0.541581;clear_tone;1.000000;6501.1433;0.262666;0.599029;perception_only
1767702300000000;290;139.32000000;139.33000000;139.14000000;139.24000000;ap_802807c783;coherent_multisensory_area;139.14000000;139.33000000;139.24000000;0.405517;0.292751;0.369225;0.212962;0.719784;0.213297;0.622329;0.996294;0.626035;0.898772;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.365519;clear_tone;0.828934;4168.7930;0.264291;0.369225;perception_only
1767707400000000;291;138.78000000;139.31000000;138.76000000;139.23000000;ap_a7c3ecba57;coherent_multisensory_area;138.76000000;139.31000000;139.23000000;0.381184;0.334840;0.414146;0.294354;0.658512;0.293021;0.510194;0.946469;0.563724;0.908493;bound_multisensory_area;break_object;unformed_visual_background;center_area;0.360616;bright_tone;1.000000;6839.9584;0.269108;0.414146;perception_only
1767707700000000;292;139.23000000;139.42000000;139.05000000;139.10000000;ap_3ee892cde8;coherent_multisensory_area;139.05000000;139.42000000;139.10000000;0.410042;0.315021;0.356912;0.222141;0.676568;0.261481;0.575938;0.948339;0.524276;0.860384;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.408573;clear_tone;0.956468;5236.2976;0.268958;0.356912;perception_only
1767708000000000;293;139.11000000;139.60000000;139.11000000;139.51000000;ap_22b6502bc0;coherent_multisensory_area;139.11000000;139.60000000;139.51000000;0.409240;0.376948;0.495479;0.308866;0.664096;0.284332;0.550515;0.906256;0.644259;0.867140;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.401735;bright_tone;1.000000;6704.2809;0.268875;0.495479;perception_only
1767708300000000;294;139.52000000;139.99000000;139.41000000;139.80000000;ap_3ebbe9a259;coherent_multisensory_area;139.41000000;139.99000000;139.80000000;0.388614;0.399183;0.463052;0.286744;0.645130;0.281079;0.527372;0.927495;0.599878;0.877111;bound_multisensory_area;break_object;unformed_visual_background;upper_area;0.390546;clear_tone;1.000000;5628.5020;0.267657;0.463052;perception_only
1767708600000000;295;139.81000000;140.99000000;139.80000000;140.97000000;ap_d10259d527;coherent_multisensory_area;139.80000000;140.99000000;140.97000000;0.461213;0.423379;0.591085;0.340663;0.687120;0.268931;0.629178;0.885297;0.743881;0.789882;bound_multisensory_area;contact_object;unformed_visual_background;upper_area;0.476382;bright_tone;1.000000;7927.5668;0.266264;0.591085;perception_only
1767708900000000;296;140.97000000;143.06000000;140.93000000;142.77000000;ap_3928d7fe16;coherent_multisensory_area;140.93000000;143.06000000;142.77000000;0.493166;0.406932;0.598065;0.318922;0.709156;0.244792;0.664582;0.914734;0.749848;0.751218;bound_multisensory_area;trend_object;unformed_visual_background;upper_area;0.512798;bright_tone;1.000000;7382.3495;0.264016;0.598065;perception_only
1767710700000000;297;141.93000000;142.35000000;141.08000000;141.66000000;ap_c19646f0a4;coherent_multisensory_area;141.08000000;142.35000000;141.66000000;0.377258;0.267439;0.300394;0.200999;0.690367;0.241422;0.598908;0.954505;0.553413;0.910537;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.345889;clear_tone;0.834357;4212.3059;0.256426;0.300394;perception_only
1767711600000000;300;142.00000000;142.08000000;141.63000000;141.77000000;ap_33ddde4043;coherent_multisensory_area;141.63000000;142.08000000;141.77000000;0.324535;0.284686;0.226728;0.206721;0.614053;0.316481;0.427498;0.939950;0.367448;0.972882;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.286778;clear_tone;0.994296;5570.2787;0.259661;0.226728;perception_only
1767712500000000;303;141.98000000;142.72000000;141.98000000;142.40000000;ap_e91d6c3bc7;coherent_multisensory_area;141.98000000;142.72000000;142.40000000;0.429281;0.307915;0.396879;0.230817;0.689235;0.254608;0.549752;0.988402;0.538154;0.852948;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.408477;clear_tone;1.000000;5914.7492;0.261425;0.396879;perception_only
1767715800000000;304;140.60000000;140.98000000;140.59000000;140.70000000;ap_d45cce150c;coherent_multisensory_area;140.59000000;140.98000000;140.70000000;0.340460;0.296433;0.248509;0.217956;0.623974;0.312490;0.489292;0.913414;0.402706;0.926653;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.335095;clear_tone;0.975171;5400.4529;0.261748;0.248509;perception_only
1767716100000000;305;140.69000000;140.84000000;140.55000000;140.63000000;ap_eea8f4575e;coherent_multisensory_area;140.55000000;140.84000000;140.63000000;0.338548;0.254061;0.242904;0.205859;0.692659;0.243418;0.641898;0.925434;0.567332;0.945659;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.317470;clear_tone;0.731935;3419.7384;0.263129;0.242904;perception_only
1767716700000000;307;140.35000000;140.36000000;139.36000000;139.44000000;ap_30437ccb56;coherent_multisensory_area;139.36000000;140.36000000;139.44000000;0.400550;0.352375;0.421763;0.296942;0.671625;0.283406;0.540032;0.966304;0.573728;0.875776;bound_multisensory_area;break_object;unformed_visual_background;lower_area;0.388068;bright_tone;1.000000;7449.1957;0.263843;0.421763;perception_only
1767717000000000;308;139.44000000;139.78000000;138.96000000;139.25000000;ap_f38bca9fcd;coherent_multisensory_area;138.96000000;139.78000000;139.25000000;0.412408;0.329041;0.447250;0.249383;0.718725;0.213712;0.665506;0.947378;0.718127;0.868123;bound_multisensory_area;break_object;unformed_visual_background;lower_area;0.394628;clear_tone;0.808797;4008.7110;0.262751;0.447250;perception_only
1767717300000000;309;139.26000000;139.36000000;138.93000000;139.06000000;ap_e59cc598a3;coherent_multisensory_area;138.93000000;139.36000000;139.06000000;0.458489;0.363010;0.511003;0.253361;0.707000;0.226481;0.634409;0.944842;0.689567;0.806448;bound_multisensory_area;trend_object;unformed_visual_background;lower_area;0.455845;clear_tone;0.940546;5098.0555;0.262293;0.511003;perception_only
1767717600000000;310;139.06000000;139.19000000;138.15000000;138.57000000;ap_4942f417c5;coherent_multisensory_area;138.15000000;139.19000000;138.57000000;0.449398;0.371571;0.507179;0.268947;0.687459;0.249605;0.591845;0.944820;0.647025;0.810077;bound_multisensory_area;trend_object;unformed_visual_background;lower_area;0.451998;clear_tone;1.000000;5814.0942;0.262075;0.507179;perception_only
1767718200000000;312;138.60000000;139.15000000;138.57000000;139.00000000;ap_30c3d9caf2;coherent_multisensory_area;138.57000000;139.15000000;139.00000000;0.472498;0.334119;0.485550;0.249590;0.710686;0.236608;0.602803;0.972330;0.630473;0.804004;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.457881;clear_tone;1.000000;6225.9659;0.261884;0.485550;perception_only
1767720600000000;315;138.38000000;138.62000000;138.20000000;138.53000000;ap_621d40f662;coherent_multisensory_area;138.20000000;138.62000000;138.53000000;0.474480;0.327040;0.482811;0.224493;0.736620;0.199434;0.670542;0.974678;0.695864;0.806209;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.457489;clear_tone;0.891431;4680.4752;0.263697;0.482811;perception_only
1767720900000000;316;138.53000000;138.78000000;138.30000000;138.67000000;ap_4e042ad1e2;coherent_multisensory_area;138.30000000;138.78000000;138.67000000;0.454986;0.307260;0.449778;0.221019;0.741495;0.195454;0.677645;0.981936;0.695708;0.831968;bound_multisensory_area;range_object;unformed_visual_background;lower_area;0.431714;clear_tone;0.844493;4294.0854;0.263682;0.449778;perception_only
1767721200000000;317;138.66000000;138.66000000;137.84000000;138.11000000;ap_ee8c9b880c;coherent_multisensory_area;137.84000000;138.66000000;138.11000000;0.489548;0.386705;0.549944;0.277889;0.713721;0.233323;0.646160;0.950410;0.695750;0.763047;bound_multisensory_area;contact_object;unformed_visual_background;lower_area;0.500354;clear_tone;1.000000;6317.4713;0.263401;0.549944;perception_only
1767721500000000;318;138.10000000;138.10000000;136.96000000;137.07000000;ap_acc168c710;coherent_multisensory_area;136.96000000;138.10000000;137.07000000;0.512911;0.416766;0.598980;0.308765;0.724673;0.231870;0.687681;0.936680;0.751001;0.727336;bound_multisensory_area;contact_object;unformed_visual_background;lower_area;0.535661;bright_tone;1.000000;7471.4786;0.262996;0.598980;perception_only
1767721800000000;319;137.08000000;137.47000000;137.02000000;137.03000000;ap_50205e4fde;coherent_multisensory_area;137.02000000;137.47000000;137.03000000;0.491637;0.403422;0.574122;0.270090;0.706086;0.230727;0.643552;0.929355;0.714198;0.757899;bound_multisensory_area;trend_object;unformed_visual_background;lower_area;0.503477;clear_tone;1.000000;5829.5983;0.261375;0.574122;perception_only
1767729900000000;320;138.27000000;138.43000000;138.09000000;138.09000000;ap_27da0233f0;coherent_multisensory_area;138.09000000;138.43000000;138.09000000;0.417667;0.310026;0.341073;0.223295;0.666612;0.283014;0.567437;0.916170;0.483607;0.838330;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.424903;clear_tone;1.000000;6012.1190;0.263233;0.341073;perception_only
1767730500000000;322;138.21000000;138.43000000;138.18000000;138.40000000;ap_8025b8c2b1;coherent_multisensory_area;138.18000000;138.43000000;138.40000000;0.392722;0.300499;0.371408;0.253079;0.673918;0.275167;0.506874;0.990256;0.516618;0.901247;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.361664;clear_tone;1.000000;6254.8136;0.262911;0.371408;perception_only
1767731400000000;325;138.52000000;138.88000000;138.49000000;138.79000000;ap_0a50bf83be;coherent_multisensory_area;138.49000000;138.88000000;138.79000000;0.432713;0.351847;0.492690;0.275275;0.680639;0.263405;0.564045;0.928193;0.635852;0.840627;bound_multisensory_area;contact_object;unformed_visual_background;upper_area;0.420883;clear_tone;1.000000;6064.3077;0.261511;0.492690;perception_only
1767734400000000;326;141.31000000;141.50000000;140.89000000;141.18000000;ap_261f25cc88;coherent_multisensory_area;140.89000000;141.50000000;141.18000000;0.527729;0.347083;0.565766;0.228972;0.819948;0.114637;0.900071;0.970991;0.929080;0.723742;bound_multisensory_area;trend_object;unformed_visual_background;upper_area;0.536757;clear_tone;0.675907;3013.0178;0.260500;0.565766;perception_only
1767736500000000;327;140.54000000;140.61000000;140.23000000;140.24000000;ap_baff77e8e8;coherent_multisensory_area;140.23000000;140.61000000;140.24000000;0.327334;0.293253;0.258956;0.243028;0.629826;0.311628;0.421947;0.984164;0.406111;0.991494;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.274792;clear_tone;1.000000;6474.9705;0.266286;0.258956;perception_only
1767736800000000;328;140.23000000;140.80000000;140.18000000;140.72000000;ap_70d946f6ba;coherent_multisensory_area;140.18000000;140.80000000;140.72000000;0.370127;0.301404;0.343396;0.253833;0.657356;0.288935;0.471502;0.980890;0.490612;0.942114;bound_multisensory_area;compression_object;unformed_visual_background;center_area;0.324286;clear_tone;1.000000;6482.5879;0.266400;0.343396;perception_only
1767737100000000;329;140.73000000;141.00000000;140.58000000;140.80000000;ap_66e8d0d216;coherent_multisensory_area;140.58000000;141.00000000;140.80000000;0.335493;0.261870;0.275518;0.207655;0.743492;0.181815;0.709961;0.994269;0.704230;0.984938;bound_multisensory_area;break_object;unformed_visual_background;center_area;0.281250;clear_tone;0.581254;2371.1242;0.266187;0.275518;perception_only
1767737400000000;330;140.80000000;140.80000000;140.29000000;140.29000000;ap_fdf99083ed;coherent_multisensory_area;140.29000000;140.80000000;140.29000000;0.344666;0.294880;0.263623;0.249680;0.636581;0.315710;0.457184;0.957489;0.414674;0.959791;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.306133;bright_tone;1.000000;7160.4816;0.265924;0.263623;perception_only
1767737700000000;331;140.30000000;140.54000000;139.79000000;139.83000000;ap_e5e2a78c66;area_needs_selective_contact;139.79000000;140.54000000;139.83000000;0.274776;0.312359;0.175140;0.255811;0.578405;0.358869;0.399422;0.921622;0.321044;0.988726;bound_multisensory_area;break_object;unformed_visual_background;center_area;0.253518;clear_tone;1.000000;6328.1332;0.264791;0.175140;perception_only
1767738000000000;332;139.82000000;140.12000000;139.72000000;140.12000000;ap_64ab7c0679;coherent_multisensory_area;139.72000000;140.12000000;140.12000000;0.365978;0.300053;0.287649;0.235600;0.644250;0.303462;0.488655;0.945903;0.434558;0.921687;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.341746;clear_tone;1.000000;6444.4238;0.263432;0.287649;perception_only
1767738900000000;335;139.86000000;139.91000000;139.51000000;139.69000000;ap_fb0504ec06;coherent_multisensory_area;139.51000000;139.91000000;139.69000000;0.297128;0.257546;0.185603;0.201302;0.639716;0.288360;0.509850;0.934949;0.444800;0.988023;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.250654;clear_tone;0.825520;4141.4827;0.262631;0.185603;perception_only
1767739200000000;336;139.70000000;139.83000000;139.55000000;139.76000000;ap_c25b2dd749;coherent_multisensory_area;139.55000000;139.83000000;139.76000000;0.278785;0.256911;0.169278;0.205381;0.649166;0.275136;0.562799;0.932276;0.495075;0.974641;bound_multisensory_area;break_object;unformed_visual_background;center_area;0.237002;clear_tone;0.729965;3405.1099;0.262361;0.169278;perception_only
1767739500000000;337;139.76000000;140.14000000;139.71000000;140.11000000;ap_16dfe735e2;coherent_multisensory_area;139.71000000;140.14000000;140.11000000;0.386878;0.303435;0.312872;0.235946;0.656860;0.293590;0.514793;0.945733;0.460526;0.895032;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.367139;clear_tone;1.000000;6539.8606;0.262171;0.312872;perception_only
1767740100000000;339;140.05000000;140.14000000;139.99000000;140.03000000;ap_d0edf1ccc5;coherent_multisensory_area;139.99000000;140.14000000;140.03000000;0.358160;0.249184;0.254893;0.192474;0.716937;0.218310;0.703461;0.917640;0.621102;0.924949;bound_multisensory_area;range_object;unformed_visual_background;lower_area;0.337252;clear_tone;0.671729;2983.4664;0.262201;0.254893;perception_only
1767740400000000;340;140.04000000;140.44000000;140.03000000;140.42000000;ap_4871a29fcf;coherent_multisensory_area;140.03000000;140.44000000;140.42000000;0.364756;0.294844;0.319747;0.258390;0.657752;0.293419;0.475638;0.993740;0.469378;0.936659;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.326007;bright_tone;1.000000;6849.6972;0.262666;0.319747;perception_only
1767740700000000;341;140.42000000;141.02000000;140.32000000;141.00000000;ap_60f7c4549e;coherent_multisensory_area;140.32000000;141.02000000;141.00000000;0.334515;0.360976;0.351413;0.302064;0.627366;0.313069;0.462651;0.961809;0.500842;0.949644;bound_multisensory_area;break_object;unformed_visual_background;center_area;0.313221;bright_tone;1.000000;6813.1363;0.262865;0.351413;perception_only
1767741000000000;342;141.00000000;141.09000000;140.81000000;140.91000000;ap_32757f9c49;coherent_multisensory_area;140.81000000;141.09000000;140.91000000;0.352088;0.281039;0.295000;0.210506;0.715567;0.212085;0.635724;0.992091;0.627815;0.959602;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.302909;clear_tone;0.719866;3330.4917;0.262511;0.295000;perception_only
1767741900000000;345;140.63000000;141.00000000;140.60000000;140.95000000;ap_49013dd639;coherent_multisensory_area;140.60000000;141.00000000;140.95000000;0.394417;0.320907;0.388384;0.257690;0.668141;0.277290;0.507072;0.972347;0.534725;0.902551;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.360731;clear_tone;1.000000;6377.0675;0.263282;0.388384;perception_only
1767742200000000;346;140.96000000;141.08000000;140.79000000;141.00000000;ap_63874465ef;coherent_multisensory_area;140.79000000;141.08000000;141.00000000;0.367379;0.276627;0.342769;0.223074;0.735744;0.196346;0.682025;0.981906;0.700119;0.938577;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.324676;clear_tone;0.684513;3074.2227;0.263253;0.342769;perception_only
1767742500000000;347;141.00000000;141.28000000;141.00000000;141.12000000;ap_eda6754dc2;coherent_multisensory_area;141.00000000;141.28000000;141.12000000;0.433387;0.309254;0.413582;0.222609;0.722524;0.213326;0.633053;0.997640;0.635414;0.851878;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.411222;clear_tone;0.878910;4576.1759;0.263100;0.413582;perception_only
1767743100000000;349;141.05000000;141.37000000;141.00000000;141.08000000;ap_ad94cc0967;coherent_multisensory_area;141.00000000;141.37000000;141.08000000;0.388843;0.285286;0.325238;0.212847;0.696561;0.240234;0.618512;0.952575;0.571087;0.889776;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.372663;clear_tone;0.844610;4295.0308;0.262440;0.325238;perception_only
1767743400000000;350;141.08000000;141.31000000;141.08000000;141.19000000;ap_e81163364a;coherent_multisensory_area;141.08000000;141.31000000;141.19000000;0.434561;0.290743;0.381674;0.208174;0.721511;0.217927;0.663808;0.957326;0.621135;0.838400;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.424347;clear_tone;0.853738;4369.2002;0.262747;0.381674;perception_only
1767744000000000;352;141.08000000;141.18000000;140.78000000;140.98000000;ap_744cfa35cc;coherent_multisensory_area;140.78000000;141.18000000;140.98000000;0.386794;0.249612;0.301864;0.197350;0.743473;0.196656;0.747844;0.930199;0.678043;0.891263;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.371665;clear_tone;0.657331;2882.4885;0.262928;0.301864;perception_only
1767744600000000;354;140.93000000;141.08000000;140.83000000;140.96000000;ap_7ff26884a6;coherent_multisensory_area;140.83000000;141.08000000;140.96000000;0.372148;0.224954;0.269201;0.181432;0.772239;0.166483;0.820650;0.922709;0.743359;0.916503;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.346492;low_tone;0.515142;1958.0857;0.262995;0.269201;perception_only
1767744900000000;355;140.96000000;141.13000000;140.76000000;140.97000000;ap_48954f31b7;coherent_multisensory_area;140.76000000;141.13000000;140.97000000;0.359334;0.223400;0.267659;0.191120;0.769343;0.169116;0.805667;0.936872;0.742539;0.932293;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.330787;low_tone;0.514089;1951.7487;0.263079;0.267659;perception_only
1767745200000000;356;140.96000000;141.40000000;140.87000000;141.00000000;ap_63874465ef;coherent_multisensory_area;140.87000000;141.40000000;141.00000000;0.344921;0.278392;0.274541;0.222385;0.668352;0.268576;0.560027;0.949553;0.509580;0.938259;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.324988;clear_tone;0.860055;4420.8033;0.263247;0.274541;perception_only
1767745500000000;357;140.99000000;141.02000000;140.80000000;140.84000000;ap_18a01a66c6;coherent_multisensory_area;140.80000000;141.02000000;140.84000000;0.377327;0.306685;0.284537;0.218017;0.640326;0.302817;0.511928;0.914701;0.426629;0.893299;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.369835;clear_tone;1.000000;5976.9813;0.263134;0.284537;perception_only
1767746400000000;360;140.83000000;140.93000000;140.63000000;140.73000000;ap_6b45b83773;coherent_multisensory_area;140.63000000;140.93000000;140.73000000;0.397544;0.285753;0.278472;0.185662;0.700791;0.237892;0.703986;0.872982;0.576968;0.856945;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.405490;clear_tone;0.769196;3700.8582;0.262435;0.278472;perception_only
1767746700000000;361;140.72000000;140.76000000;140.35000000;140.38000000;ap_73f5569943;coherent_multisensory_area;140.35000000;140.76000000;140.38000000;0.404667;0.321203;0.308789;0.235083;0.653377;0.303871;0.571422;0.885907;0.457329;0.839312;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.422882;bright_tone;1.000000;6666.8208;0.262193;0.308789;perception_only
1767747000000000;362;140.39000000;140.54000000;140.25000000;140.29000000;ap_ae6cc9cfb4;coherent_multisensory_area;140.25000000;140.54000000;140.29000000;0.348989;0.279951;0.257282;0.211093;0.652993;0.284800;0.536716;0.925477;0.462193;0.929923;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.331805;clear_tone;0.903036;4777.9293;0.261727;0.257282;perception_only
1767747300000000;363;140.30000000;140.50000000;139.78000000;139.85000000;ap_3ce0ab9364;coherent_multisensory_area;139.78000000;140.50000000;139.85000000;0.350759;0.302468;0.279218;0.250161;0.635186;0.315711;0.491658;0.933560;0.425218;0.915648;bound_multisensory_area;trend_object;unformed_visual_background;lower_area;0.345659;clear_tone;1.000000;6338.6190;0.261306;0.279218;perception_only
1767747600000000;364;139.85000000;140.35000000;139.77000000;140.32000000;ap_89ac34dce2;coherent_multisensory_area;139.77000000;140.35000000;140.32000000;0.413031;0.317441;0.338879;0.240880;0.667368;0.289399;0.565660;0.922390;0.488049;0.844252;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.416489;bright_tone;1.000000;6768.2425;0.260741;0.338879;perception_only
1767747900000000;365;140.32000000;140.63000000;140.14000000;140.45000000;ap_ebc9a610c9;coherent_multisensory_area;140.14000000;140.63000000;140.45000000;0.433006;0.279424;0.335117;0.184493;0.736140;0.202972;0.760714;0.896909;0.657623;0.822550;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.438207;clear_tone;0.734698;3440.2985;0.260758;0.335117;perception_only
1767748200000000;366;140.44000000;140.52000000;140.07000000;140.09000000;ap_3e8ba14eae;coherent_multisensory_area;140.07000000;140.52000000;140.09000000;0.459510;0.315374;0.412577;0.236999;0.701640;0.253962;0.602779;0.958013;0.560792;0.806093;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.454564;bright_tone;1.000000;6618.3464;0.260657;0.412577;perception_only
1767748500000000;367;140.10000000;140.10000000;139.32000000;139.37000000;ap_c3d2f1b68c;coherent_multisensory_area;139.32000000;140.10000000;139.37000000;0.513247;0.414650;0.591882;0.301297;0.727091;0.229774;0.685324;0.942001;0.743324;0.726982;bound_multisensory_area;contact_object;unformed_visual_background;lower_area;0.533882;bright_tone;1.000000;7270.7573;0.260865;0.591882;perception_only
1767748800000000;368;139.36000000;139.82000000;139.22000000;139.67000000;ap_deab8c16e5;coherent_multisensory_area;139.22000000;139.82000000;139.67000000;0.500818;0.335159;0.506423;0.227008;0.727686;0.215283;0.630684;0.986362;0.644322;0.767901;bound_multisensory_area;compression_object;forming_visual_object;lower_area;0.492784;clear_tone;1.000000;5690.7396;0.260685;0.506423;perception_only
1767749100000000;369;139.67000000;139.99000000;139.63000000;139.67000000;ap_6bfe36833b;coherent_multisensory_area;139.63000000;139.99000000;139.67000000;0.455685;0.323427;0.455694;0.231266;0.722717;0.215628;0.637612;0.990388;0.647225;0.814397;bound_multisensory_area;range_object;unformed_visual_background;lower_area;0.446082;clear_tone;0.922095;4939.6136;0.260478;0.455694;perception_only
1767749400000000;370;139.67000000;139.74000000;139.13000000;139.24000000;ap_07e3f46fe5;coherent_multisensory_area;139.13000000;139.74000000;139.24000000;0.527152;0.388629;0.575158;0.261364;0.738354;0.212539;0.681557;0.960690;0.720867;0.724603;bound_multisensory_area;compression_object;forming_visual_object;lower_area;0.535848;clear_tone;1.000000;6307.0164;0.260451;0.575158;perception_only
1767749700000000;371;139.25000000;139.51000000;139.01000000;139.21000000;ap_7b2ba53f8d;coherent_multisensory_area;139.01000000;139.51000000;139.21000000;0.491471;0.300856;0.524676;0.220508;0.826243;0.112805;0.898492;0.951141;0.947351;0.784437;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.475817;clear_tone;0.590015;2428.0760;0.260254;0.524676;perception_only
1767750000000000;372;139.22000000;139.33000000;139.12000000;139.19000000;ap_06f7440770;coherent_multisensory_area;139.12000000;139.33000000;139.19000000;0.466913;0.312510;0.510399;0.232557;0.801130;0.134252;0.857261;0.943178;0.914083;0.806626;bound_multisensory_area;trend_object;unformed_visual_background;lower_area;0.453576;clear_tone;0.617543;2610.3431;0.260202;0.510399;perception_only
1767750300000000;373;139.19000000;139.35000000;138.93000000;139.03000000;ap_26eda2a53d;coherent_multisensory_area;138.93000000;139.35000000;139.03000000;0.505586;0.369978;0.571325;0.247281;0.745560;0.191919;0.718378;0.936198;0.782180;0.752672;bound_multisensory_area;contact_object;unformed_visual_background;lower_area;0.507523;clear_tone;0.894565;4706.7202;0.260195;0.571325;perception_only
